file_name,sheet_name,empresa,periodo,ano,trimestre,demonstrativo,conta,descricao_conta,tipo_saldo,valor_saldo,nivel_conta
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.2.5.1,Cobrança por Cancelamento de Bilhete de Passagem,saldo_fim_periodo,38661233.53,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.2.5.2,Cobrança por Reembolso de Bilhete de Passagem,saldo_fim_periodo,3858028.23,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.2.5.3,Cobrança por Remarcação de Voo,saldo_fim_periodo,6665531.29,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.2.5.4,Cobrança por Não Comparecimento para o Embarque,saldo_fim_periodo,12132180.16,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.2.5.98,Outras Penalidades,saldo_fim_periodo,0.0,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.2.98,Outras Receitas de Transporte Aéreo Regular Internacional,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.3,Transporte Aéreo Não Regular Doméstico,saldo_fim_periodo,64153744.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.4,Transporte Aéreo Não Regular Internacional,saldo_fim_periodo,13799622.27,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.5,Suplementação Tarifária,saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.1.98,Outras Receitas de Serviços Aéreos Públicos,saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,3.2,Receitas de Atividades Operacionais Alheias aos Serviços Aéreos Públicos,saldo_fim_periodo,8140604.93,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,4,(-) Deduções da Receita Operacional Bruta,saldo_fim_periodo,-61801907.69,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,4.1,(-) Deduções da Receita de Serviços Aéreos Públicos,saldo_fim_periodo,-61801907.69,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,4.1.1,(-) Impostos,saldo_fim_periodo,-61801907.69,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,4.1.2,"(-) Devoluções, Abatimentos e Descontos Incondicionais Concedidos",saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,4.1.98,(-) Outras Deduções da Receita Operacional Bruta,saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,4.2,(-) Deduções das Receitas de Atividades Operacionais Alheias aos Serviços Aéreos Públicos,saldo_fim_periodo,0.0,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,5,(=) Receita Operacional Líquida,saldo_fim_periodo,8637769124.19,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6,(-) Custos dos Serviços Prestados,saldo_fim_periodo,-6813492774.18,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1,(-) Custos dos Serviços Aéreos Públicos,saldo_fim_periodo,-6827767273.8,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.1,(-) Pessoal,saldo_fim_periodo,-1197401517.34,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.1.1,"(-) Remuneração de Pilotos, Copilotos e Engenheiros de Voo",saldo_fim_periodo,-308321422.3,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.1.2,(-) Remuneração de Comissários de Bordo,saldo_fim_periodo,-165330918.73,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.1.3,(-) Remuneração de Profissionais de Manutenção de Aeronaves,saldo_fim_periodo,-113447008.04,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.1.4,(-) Remuneração dos Demais Empregados de Serviços Aéreos,saldo_fim_periodo,-197496503.62,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.1.5,(-) Bonificações e Incentivos,saldo_fim_periodo,-31713423.54,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.1.6,(-) Encargos Sociais,saldo_fim_periodo,-236297471.51,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.1.7,(-) Indenização Trabalhista,saldo_fim_periodo,-2496942.14,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.1.98,(-) Outros Custos com Pessoal,saldo_fim_periodo,-142297827.46,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.2,(-) Diárias e Passagens,saldo_fim_periodo,-159048010.92,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.3,(-) Treinamento,saldo_fim_periodo,-24460325.45,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.4,(-) Combustíveis e Lubrificantes,saldo_fim_periodo,-2711789709.67,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.4.1,(-) Combustíveis e Lubrificantes de Aeronaves,saldo_fim_periodo,-2689867563.18,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.4.2,(-) Outros Combustíveis e Lubrificantes,saldo_fim_periodo,-21922146.49,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.5,(-) Assistência a Passageiros (RESOLUÇÃO Nº 400/2016),saldo_fim_periodo,-75891925.45,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.5.1,Extravio de Bagagem,saldo_fim_periodo,-90925.85,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.5.2,Auxílio Alimentação,saldo_fim_periodo,-21504773.25,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.5.3,Hospedagem,saldo_fim_periodo,-24252892.18,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.5.4,Transporte,saldo_fim_periodo,-33307682.9,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.5.5,Reacomodação,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.5.6,Assistência PNAE,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.5.98,Outras Assistências,saldo_fim_periodo,3264348.73,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.6,(-) Indenizações Extrajudiciais,saldo_fim_periodo,-7255594.57,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.6.1,(-) Indenização por Dano à Bagagem,saldo_fim_periodo,-10149.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.6.2,(-) Indenização por Dano à Carga,saldo_fim_periodo,-7245445.57,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.6.3,(-) Indenização por Dano a Passageiro - Atraso do Transporte Aéreo Contratado,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.6.4,(-) Indenização por Dano a Passageiro - Morte ou Lesão do Passageiro,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.6.98,(-) Outras Indenizações Extrajudiciais,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.7,(-) Condenações Judiciais Decorrentes da Prestação de Serviços Aéreos,saldo_fim_periodo,-5799274.77,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.8,(-) Comissaria,saldo_fim_periodo,-92447873.53,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.9,(-) Handling,saldo_fim_periodo,-34602820.88,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.10,(-) Limpeza de aeronaves,saldo_fim_periodo,-5592322.48,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.11,(-) Seguros,saldo_fim_periodo,-41438925.56,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.12,(-) Arrendamentos,saldo_fim_periodo,-97452173.96,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.12.1,(-) Arrendamento Operacional de Aeronaves,saldo_fim_periodo,-44674743.18,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.12.98,(-) Outros Arrendamentos e Aluguéis de Equipamentos em Geral,saldo_fim_periodo,-52777430.78,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.13,(-) Manutenção e Revisão de Aeronaves e Motores,saldo_fim_periodo,-358879072.06,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14,(-) Depreciação/Amortização/Exaustão,saldo_fim_periodo,-1198766110.29,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14.1,(-) Investimentos,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14.2,(-) Aeronaves,saldo_fim_periodo,-500043105.04,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14.3,(-) Motores,saldo_fim_periodo,-230277424.11,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14.4,(-) Partes e Peças,saldo_fim_periodo,-88506161.12,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14.5,(-) Outros Equipamentos de Voo,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14.6,(-) Equipamentos de Solo,saldo_fim_periodo,-1396931.96,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14.7,(-) Terrenos e Edifícios,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14.8,(-) Outros Imobilizados,saldo_fim_periodo,-245128205.16,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.14.9,(-) Intangíveis,saldo_fim_periodo,-133414282.9,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.15,(-) Tarifas Aeroportuárias,saldo_fim_periodo,-201549100.52,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.15.1,(-) Tarifa de Pouso,saldo_fim_periodo,-115472125.48,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.15.2,(-) Tarifa de Permanência,saldo_fim_periodo,-22650382.03,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.15.3,(-) Tarifas de Armazenagem e Capatazia,saldo_fim_periodo,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.15.4,(-) Tarifa de Conexão,saldo_fim_periodo,-47672404.1,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.15.98,(-) Outras Tarifas Aeroportuárias,saldo_fim_periodo,-15754188.91,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.16,(-) Preços Específicos,saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.17,(-) Tarifas de Uso das Comunicações e dos Auxílios à Navegação Aérea,saldo_fim_periodo,-277388926.26,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.18,(-) Impostos e Taxas,saldo_fim_periodo,9433005.42,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.19,Compensação de Carbono (CORSIA),saldo_fim_periodo,0.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.1.98,(-) Outros Custos dos Serviços Aéreos Públicos,saldo_fim_periodo,-347436595.51,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,6.2,(-) Custos das Atividades Operacionais Alheias aos Serviços Aéreos Públicos,saldo_fim_periodo,14274499.62,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,7,(=) Lucro Bruto,saldo_fim_periodo,1824276350.01,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,8,(-) Despesas Operacionais dos Serviços Aéreos Públicos,saldo_fim_periodo,-640764412.04,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,8.1,(-) Despesas Comerciais,saldo_fim_periodo,-404507000.0,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,8.2,(-) Despesas Gerais e Administrativas,saldo_fim_periodo,-233833000.0,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,8.2.98,(-) Outras Despesas Operacionais,saldo_fim_periodo,-2424412.04,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,9,(+/-) Outras Receitas/Despesas,saldo_fim_periodo,0.0,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,10,(+/-) Equivalência Patrimonial,saldo_fim_periodo,-860907786.64,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,11,(=) Resultado Antes das Receitas e Despesas Financeiras,saldo_fim_periodo,322604151.33,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12,(+/-) Resultado Financeiro Líquido,saldo_fim_periodo,-5210385772.1,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.1,(+) Receitas Financeiras,saldo_fim_periodo,2185904205.24,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.1.1,(+) Juros sobre Aplicações Financeiras,saldo_fim_periodo,44893022.45,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.1.2,(+) Ganhos com Instrumentos Derivativos,saldo_fim_periodo,108227769.69,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.1.3,(+) Ganhos Cambiais e Monetários,saldo_fim_periodo,1988402379.5,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.1.98,(+) Outras Receitas Financeiras,saldo_fim_periodo,44381033.6,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.2,(-) Despesas Financeiras,saldo_fim_periodo,-7396289977.34,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.2.1,(-) Juros,saldo_fim_periodo,-1755437459.86,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.2.1.1,(-) Juros com Arrendamentos,saldo_fim_periodo,-1112873010.78,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.2.1.2,(-) Outros Juros,saldo_fim_periodo,-642564449.08,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.2.2,(-) Perdas com Instrumentos Derivativos,saldo_fim_periodo,-106958877.93,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.2.3,(-) Perdas Cambiais e Monetárias,saldo_fim_periodo,-5509457588.08,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,12.2.98,(-) Outras Despesas Financeiras,saldo_fim_periodo,-24436051.47,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,13,(=) Resultado Antes dos Tributos sobre o Lucro,saldo_fim_periodo,-4887781620.77,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,14,(+/-) Tributos sobre o Lucro,saldo_fim_periodo,0.0,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,14.1,(-) IR,saldo_fim_periodo,0.0,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,14.2,(-) CSLL,saldo_fim_periodo,0.0,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,15,(=) Resultado Líquido das Operações Continuadas,saldo_fim_periodo,-4887781620.77,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,16,(+/-) Resultado Líquido das Operações Descontinuadas após Tributos,saldo_fim_periodo,0.0,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,17,(=) Resultado Líquido do Período,saldo_fim_periodo,-4887781620.77,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,18,(=) Total dos Resultados Abrangentes do Período,saldo_fim_periodo,0.0,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,18.1,(+/-) Hedge de Fluxo de Caixa,saldo_fim_periodo,0.0,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DRE,18.2,(+/-) Outros Resultados Abrangentes,saldo_fim_periodo,0.0,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DFC,FCO,ATIVIDADES OPERACIONAIS,saldo_fim_periodo,1733220165.75,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DFC,FCI,ATIVIDADES DE INVESTIMENTO,saldo_fim_periodo,-847163000.0,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DFC,FCF, ATIVIDADES DE FINANCIAMENTO,saldo_fim_periodo,-1052710000.0,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DFC,A,(=) CAIXA LÍQUIDO GERADO/CONSUMIDO NO PERÍODO,saldo_fim_periodo,-166652834.25,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DFC,B,(+) CAIXA E EQUIVALENTES DE CAIXA NO INÍCIO DO PERÍODO,saldo_fim_periodo,1534001419.81,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,DFC,C,(=) CAIXA E EQUIVALENTES DE CAIXA NO FINAL DO PERÍODO,saldo_fim_periodo,1367348585.56,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1,Ativo,saldo_inicio_periodo_ano_anterior,16428749012.43,1
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1,Ativo Circulante,saldo_inicio_periodo_ano_anterior,3668709513.36,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.1,Caixa e Equivalentes de Caixa,saldo_inicio_periodo_ano_anterior,426057984.47,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.2,Aplicações Financeiras,saldo_inicio_periodo_ano_anterior,0.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.3,Contas a Receber,saldo_inicio_periodo_ano_anterior,1151035000.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.4,Estoques,saldo_inicio_periodo_ano_anterior,705760528.89,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.4.1,Peças e Materiais de Manutenção de Equipamentos de Voo,saldo_inicio_periodo_ano_anterior,671130758.53,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.4.98,Outros Estoques,saldo_inicio_periodo_ano_anterior,34629770.36,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.5,Tributos a Recuperar,saldo_inicio_periodo_ano_anterior,222137000.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.6,Despesas do Exercício Seguinte Pagas Antecipadamente,saldo_inicio_periodo_ano_anterior,149811000.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.7,Partes Relacionadas,saldo_inicio_periodo_ano_anterior,0.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.8,Créditos de Carbono (CORSIA),saldo_inicio_periodo_ano_anterior,0.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.1.98,Outros Ativos Circulantes,saldo_inicio_periodo_ano_anterior,1013908000.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2,Ativo Não Circulante,saldo_inicio_periodo_ano_anterior,12760039499.07,2
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.1,Realizável a Longo Prazo,saldo_inicio_periodo_ano_anterior,2808099000.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.1.1,Caixa Restrito,saldo_inicio_periodo_ano_anterior,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.1.2,Despesas Antecipadas,saldo_inicio_periodo_ano_anterior,194031000.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.1.3,Depósitos,saldo_inicio_periodo_ano_anterior,1612586000.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.1.4,Partes Relacionadas,saldo_inicio_periodo_ano_anterior,148994000.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.1.98,Outros Ativos Realizáveis a Longo Prazo,saldo_inicio_periodo_ano_anterior,852488000.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.2,Investimentos,saldo_inicio_periodo_ano_anterior,468662000.0,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.2.1,Participações Permanentes em Outras Sociedades,saldo_inicio_periodo_ano_anterior,468662000.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.2.98,Outros Investimentos,saldo_inicio_periodo_ano_anterior,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3,Imobilizado,saldo_inicio_periodo_ano_anterior,9017561565.37,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.1,Equipamentos de Voo,saldo_inicio_periodo_ano_anterior,9128645565.37,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.1.4,Equipamento de Voo - Próprio,saldo_inicio_periodo_ano_anterior,1919747565.37,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.1.5,Equipamento de voo - Direito de Uso,saldo_inicio_periodo_ano_anterior,7202727000.0,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.1.98,Outros Equipamentos de Voo,saldo_inicio_periodo_ano_anterior,6171000.0,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.2,Equipamentos de Solo,saldo_inicio_periodo_ano_anterior,167993000.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.2.1,Equipamentos de Solo - Próprio,saldo_inicio_periodo_ano_anterior,102695000.0,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.2.2,Equipamentos de Solo - Direito de Uso,saldo_inicio_periodo_ano_anterior,65298000.0,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.3,Terrenos e Edifícios,saldo_inicio_periodo_ano_anterior,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.3.1,Terrenos e Edifícios - Próprio,saldo_inicio_periodo_ano_anterior,0.0,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.3.2,Terrenos e Edifícios - Direito de Uso,saldo_inicio_periodo_ano_anterior,0.0,5
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.3.98,Outros Imobilizados,saldo_inicio_periodo_ano_anterior,-279077000.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.4,Intangível,saldo_inicio_periodo_ano_anterior,465716933.7,3
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.4.1,Gastos de Pesquisa ou Desenvolvimento,saldo_inicio_periodo_ano_anterior,129113677.27,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.4.2,Ágio Derivado da Expectativa de Rentabilidade Futura (Goodwill),saldo_inicio_periodo_ano_anterior,0.0,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.4.3,Marcas e Patentes,saldo_inicio_periodo_ano_anterior,135915.68,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.4.4,Software,saldo_inicio_periodo_ano_anterior,782602475.37,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.4.5,Direito de Operação em Aeroportos,saldo_inicio_periodo_ano_anterior,54705199.86,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,1.2.4.98,Outros Ativos Intangíveis,saldo_inicio_periodo_ano_anterior,-500840334.48,4
compilado_t4_24.xlsx,AZU_T2_2024,AZU,2024T2,2024,T2,BP,2,Passivo,saldo_inicio_periodo_ano_anterior,16428749012.43,1
